"","complnum","date","code1","offense_desc1","code2","offense_desc2","crimesuccess","crimelevel","jurisdic","loc_desc","premise_type","park","Latitude","Longitude","Lat_Lon","compl_year","compl_month","compl_day"
"2250",799233607,"05/13/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.749706466,-73.993425589,"(40.749706466, -73.993425589)","2016","12","05"
"2251",300415040,"05/13/2016",109,"GRAND LARCENY",424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.738016617,-73.994263916,"(40.738016617, -73.994263916)","2016","12","05"
"2252",349001465,"05/13/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.760112244,-73.97606187,"(40.760112244, -73.97606187)","2016","12","05"
"2253",219741816,"05/13/2016",109,"GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","HOSPITAL",NA,40.841182466,-73.942674494,"(40.841182466, -73.942674494)","2016","12","05"
"2254",794647569,"05/13/2016",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.764148726,-73.986612233,"(40.764148726, -73.986612233)","2016","12","05"
"2255",905468566,"05/13/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHURCH",NA,40.757457549,-73.973648024,"(40.757457549, -73.973648024)","2016","12","05"
"2256",201734237,"05/13/2016",107,"BURGLARY",221,"BURGLARY,RESIDENCE,DAY","ATTEMPTED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.793309296,-73.963499944,"(40.793309296, -73.963499944)","2016","12","05"
"2257",820670544,"05/13/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BEAUTY & NAIL SALON",NA,40.744705683,-73.997067435,"(40.744705683, -73.997067435)","2016","12","05"
"2258",994193881,"05/13/2016",341,"PETIT LARCENY",357,"LARCENY,PETIT OF VEHICLE ACCES","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.814803479,-73.956284484,"(40.814803479, -73.956284484)","2016","12","05"
"2259",329117455,"05/13/2016",121,"CRIMINAL MISCHIEF & RELATED OF",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","STREET",NA,40.809173087,-73.953806485,"(40.809173087, -73.953806485)","2016","12","05"
"2260",198589080,"05/13/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.82898688,-73.946667017,"(40.82898688, -73.946667017)","2016","12","05"
"2261",190023257,"05/13/2016",109,"GRAND LARCENY",409,"LARCENY,GRAND BY EXTORTION","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE-HOUSE",NA,40.754384562,-73.967340014,"(40.754384562, -73.967340014)","2016","12","05"
"2262",918424153,"05/13/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.82898688,-73.946667017,"(40.82898688, -73.946667017)","2016","12","05"
"2263",803474179,"05/13/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.82898688,-73.946667017,"(40.82898688, -73.946667017)","2016","12","05"
"2264",785930416,"05/13/2016",341,"PETIT LARCENY",349,"LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.773497574,-73.989083501,"(40.773497574, -73.989083501)","2016","12","05"
"2265",400723231,"05/13/2016",106,"FELONY ASSAULT",105,"STRANGULATION 1ST","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.799665264,-73.94719978,"(40.799665264, -73.94719978)","2016","12","05"
"2266",274692797,"05/13/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.799447675,-73.967386531,"(40.799447675, -73.967386531)","2016","12","05"
"2267",302627773,"05/12/2016",117,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.811001265,-73.954289287,"(40.811001265, -73.954289287)","2016","12","05"
"2268",516173116,"05/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"RESTAURANT/DINER",NA,40.724078798,-73.99535105,"(40.724078798, -73.99535105)","2016","12","05"
"2269",536502692,"05/12/2016",121,"CRIMINAL MISCHIEF & RELATED OF",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.79566582,-73.935660162,"(40.79566582, -73.935660162)","2016","12","05"
"2270",425496761,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","OTHER","INSIDE","OTHER",NA,40.744793357,-73.993292546,"(40.744793357, -73.993292546)","2016","12","05"
"2271",967677904,"05/12/2016",352,"CRIMINAL TRESPASS",203,"TRESPASS 3, CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.756642042,-73.988371577,"(40.756642042, -73.988371577)","2016","12","05"
"2272",387469003,"05/12/2016",117,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.79926052,-73.939062645,"(40.79926052, -73.939062645)","2016","12","05"
"2273",149244924,"05/12/2016",350,"GAMBLING",544,"GAMBLING 2,PROMOTING,UNCLASSIF","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.797053412,-73.964476665,"(40.797053412, -73.964476665)","2016","12","05"
"2274",946709681,"05/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",749,"VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.756043535,-73.986949544,"(40.756043535, -73.986949544)","2016","12","05"
"2275",775152618,"05/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",749,"VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.756043535,-73.986949544,"(40.756043535, -73.986949544)","2016","12","05"
"2276",114587216,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.814093699,-73.959297888,"(40.814093699, -73.959297888)","2016","12","05"
"2277",216921873,"05/12/2016",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","PORT AUTHORITY","INSIDE","BUS TERMINAL",NA,40.756266207,-73.990501248,"(40.756266207, -73.990501248)","2016","12","05"
"2278",222478948,"05/12/2016",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"TAXI (YELLOW LICENSED)",NA,40.815128247,-73.958701162,"(40.815128247, -73.958701162)","2016","12","05"
"2279",848706033,"05/12/2016",230,"JOSTLING",464,"JOSTLING","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.756043535,-73.986949544,"(40.756043535, -73.986949544)","2016","12","05"
"2280",457288903,"05/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.786123314,-73.942613564,"(40.786123314, -73.942613564)","2016","12","05"
"2281",586360535,"05/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.835945011,-73.941584018,"(40.835945011, -73.941584018)","2016","12","05"
"2282",601460586,"05/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","REAR OF","RESIDENCE - APT. HOUSE",NA,40.812347292,-73.950343467,"(40.812347292, -73.950343467)","2016","12","05"
"2283",223102917,"05/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.815684487,-73.943538222,"(40.815684487, -73.943538222)","2016","12","05"
"2284",262823001,"05/12/2016",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.759907212,-73.980426066,"(40.759907212, -73.980426066)","2016","12","05"
"2285",165910329,"05/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","FAST FOOD",NA,40.829959123,-73.948010459,"(40.829959123, -73.948010459)","2016","12","05"
"2286",512730509,"05/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.832941761,-73.935432593,"(40.832941761, -73.935432593)","2016","12","05"
"2287",562457934,"05/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.808793115,-73.944833676,"(40.808793115, -73.944833676)","2016","12","05"
"2288",748123715,"05/12/2016",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.717935229,-73.985672762,"(40.717935229, -73.985672762)","2016","12","05"
"2289",128627691,"05/12/2016",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.703108175,-74.012999708,"(40.703108175, -74.012999708)","2016","12","05"
"2290",726710238,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.803230236,-73.952524721,"(40.803230236, -73.952524721)","2016","12","05"
"2291",531151808,"05/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GROCERY/BODEGA",NA,40.738868676,-73.980194081,"(40.738868676, -73.980194081)","2016","12","05"
"2292",446995142,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.803230236,-73.952524721,"(40.803230236, -73.952524721)","2016","12","05"
"2293",247249397,"05/12/2016",109,"GRAND LARCENY",424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.760887153,-73.980819241,"(40.760887153, -73.980819241)","2016","12","05"
"2294",514275250,"05/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.759768442,-73.989811298,"(40.759768442, -73.989811298)","2016","12","05"
"2295",686071750,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.787693901,-73.97501915,"(40.787693901, -73.97501915)","2016","12","05"
"2296",696453657,"05/12/2016",109,"GRAND LARCENY",410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","05"
"2297",438938196,"05/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.802765805,-73.939572343,"(40.802765805, -73.939572343)","2016","12","05"
"2298",759203274,"05/12/2016",343,"OTHER OFFENSES RELATED TO THEF",478,"THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","TAXI (YELLOW LICENSED)",NA,40.812347292,-73.950343467,"(40.812347292, -73.950343467)","2016","12","05"
"2299",151105273,"05/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.716106265,-73.979392803,"(40.716106265, -73.979392803)","2016","12","05"
"2300",306992221,"05/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.716106265,-73.979392803,"(40.716106265, -73.979392803)","2016","12","05"
"2301",708720870,"05/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.805065604,-73.939035658,"(40.805065604, -73.939035658)","2016","12","05"
"2302",146869403,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.805065604,-73.939035658,"(40.805065604, -73.939035658)","2016","12","05"
"2303",145230817,"05/12/2016",340,"FRAUDS",707,"IMPERSONATION 2, PUBLIC SERVAN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.81852498,-73.93764321,"(40.81852498, -73.93764321)","2016","12","05"
"2304",643561322,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.821236836,-73.943092722,"(40.821236836, -73.943092722)","2016","12","05"
"2305",903840294,"05/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","05"
"2306",457714045,"05/12/2016",118,"DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.789981956,-73.970561913,"(40.789981956, -73.970561913)","2016","12","05"
"2307",857598852,"05/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","PARK/PLAYGROUND",NA,40.801150935,-73.963340332,"(40.801150935, -73.963340332)","2016","12","05"
"2308",510911109,"05/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.800380481,-73.950789433,"(40.800380481, -73.950789433)","2016","12","05"
"2309",834660628,"05/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.803848397,-73.953998008,"(40.803848397, -73.953998008)","2016","12","05"
"2310",135065322,"05/12/2016",117,"DANGEROUS DRUGS",512,"CONTROLLED SUBSTANCE,SALE 1","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.757578112,-73.989544524,"(40.757578112, -73.989544524)","2016","12","05"
"2311",377396843,"05/12/2016",126,"MISCELLANEOUS PENAL LAW",117,"RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.79605784,-73.967052307,"(40.79605784, -73.967052307)","2016","12","05"
"2312",364349751,"05/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","OTHER",NA,40.811920986,-73.942551584,"(40.811920986, -73.942551584)","2016","12","05"
"2313",544413530,"05/12/2016",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.760361424,-73.991233437,"(40.760361424, -73.991233437)","2016","12","05"
"2314",334811183,"05/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND","ST. NICHOLAS PARK",40.817929792,-73.949735957,"(40.817929792, -73.949735957)","2016","12","05"
"2315",435144966,"05/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.719604895,-74.003006506,"(40.719604895, -74.003006506)","2016","12","05"
"2316",903242760,"05/12/2016",118,"DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.805406923,-73.940906446,"(40.805406923, -73.940906446)","2016","12","05"
"2317",866945104,"05/12/2016",340,"FRAUDS",707,"IMPERSONATION 2, PUBLIC SERVAN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.76399359,-73.977443073,"(40.76399359, -73.977443073)","2016","12","05"
"2318",877087406,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.76399359,-73.977443073,"(40.76399359, -73.977443073)","2016","12","05"
"2319",427019110,"05/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.788721243,-73.939996774,"(40.788721243, -73.939996774)","2016","12","05"
"2320",849048131,"05/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.733276458,-74.005074653,"(40.733276458, -74.005074653)","2016","12","05"
"2321",235398639,"05/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.712229008,-73.986835479,"(40.712229008, -73.986835479)","2016","12","05"
"2322",634612700,"05/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.795581553,-73.932297815,"(40.795581553, -73.932297815)","2016","12","05"
"2323",737455922,"05/12/2016",340,"FRAUDS",707,"IMPERSONATION 2, PUBLIC SERVAN","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING",NA,40.811862362,-73.935500005,"(40.811862362, -73.935500005)","2016","12","05"
"2324",749007551,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","PUBLIC BUILDING",NA,40.825817778,-73.948974825,"(40.825817778, -73.948974825)","2016","12","05"
"2325",200202775,"05/12/2016",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.742929499,-73.990795459,"(40.742929499, -73.990795459)","2016","12","05"
"2326",833561060,"05/12/2016",109,"GRAND LARCENY",443,"LARCENY,GRAND OF BICYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.72445459,-73.991227336,"(40.72445459, -73.991227336)","2016","12","05"
"2327",953731391,"05/12/2016",121,"CRIMINAL MISCHIEF & RELATED OF",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.799761,-73.935739278,"(40.799761, -73.935739278)","2016","12","05"
"2328",531015604,"05/12/2016",117,"DANGEROUS DRUGS",521,"CONTROLLED SUBSTANCE, SALE 5","COMPLETED","FELONY","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.787567301,-73.943132332,"(40.787567301, -73.943132332)","2016","12","05"
"2329",170812307,"05/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",749,"VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.712851687,-73.983830602,"(40.712851687, -73.983830602)","2016","12","05"
"2330",675018200,"05/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.763976222,-73.973241135,"(40.763976222, -73.973241135)","2016","12","05"
"2331",294049536,"05/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",749,"VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.826109918,-73.95176406,"(40.826109918, -73.95176406)","2016","12","05"
"2332",760907379,"05/12/2016",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","STREET",NA,40.76795511,-73.982362342,"(40.76795511, -73.982362342)","2016","12","05"
"2333",138791062,"05/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.829884885,-73.936761711,"(40.829884885, -73.936761711)","2016","12","05"
"2334",779132603,"05/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.742929499,-73.990795459,"(40.742929499, -73.990795459)","2016","12","05"
"2335",117158066,"05/12/2016",350,"GAMBLING",544,"GAMBLING 2,PROMOTING,UNCLASSIF","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.796444219,-73.964921227,"(40.796444219, -73.964921227)","2016","12","05"
"2336",424454732,"05/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.725075199,-74.002999537,"(40.725075199, -74.002999537)","2016","12","05"
"2337",566668455,"05/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.774237779,-73.982100724,"(40.774237779, -73.982100724)","2016","12","05"
"2338",737042279,"05/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.774237779,-73.982100724,"(40.774237779, -73.982100724)","2016","12","05"
"2339",235842079,"05/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.764535539,-73.970728388,"(40.764535539, -73.970728388)","2016","12","05"
"2340",605913402,"05/12/2016",341,"PETIT LARCENY",343,"LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.805468548,-73.963840045,"(40.805468548, -73.963840045)","2016","12","05"
"2341",476782802,"05/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.799118632,-73.968556923,"(40.799118632, -73.968556923)","2016","12","05"
"2342",300162770,"05/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","05"
"2343",306296018,"05/12/2016",105,"ROBBERY",361,"ROBBERY,BANK","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.752387917,-73.973274664,"(40.752387917, -73.973274664)","2016","12","05"
"2344",835641474,"05/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.735120728,-73.991456867,"(40.735120728, -73.991456867)","2016","12","05"
